org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
open-feature,java-sdk-contrib+js-sdk-contrib+js-sdk+flagd+go-sdk-contrib+dotnet-sdk-contrib+openfeature.dev+java-sdk+dotnet-sdk+community-tooling+python-sdk-contrib+open-feature-operator+go-sdk+spec+python-sdk+flagd-testbed+cli+dart-server-sdk+community+playground+php-sdk-contrib+kotlin-sdk+rust-sdk-contrib+codegen+swift-sdk+ruby-sdk-contrib+protocol+flagd-schemas+toggle-shop+rust-sdk+php-sdk+ruby-sdk+elixir-sdk-contrib+elixir-sdk+.github+killercoda+kotlin-sdk-contrib+ofrep-swift-client-provider+ofep+react-test-app+angular-test-app+watchman+cloud-native-demo,39641,10655,3347,27009,862,225,24777,OpenFeature,openfeature.dev
kubevirt,kubevirt+ci-health+project-infra+containerized-data-importer+cluster-network-addons-operator+hyperconverged-cluster-operator+community+ssp-operator+kubevirtci+enhancements+kubevirt-tekton-tasks+common-instancetypes+user-guide+ipam-extensions+containerdisks+common-templates+kubevirt-velero-plugin+vm-console-proxy+application-aware-quota+kubevirt.core+monitoring+kubevirt.github.io+sig-release+kubesecondarydns+csi-driver+hostpath-provisioner-operator+hostpath-provisioner+bridge-marker+macvtap-cni+client-go+cloud-provider-kubevirt+ci-performance-benchmarks+dra-pci-driver+api+api-reference+client-python+libguestfs-appliance+managed-tenant-quota+controller-lifecycle-operator-sdk+cdi-api-reference+kubevirt-tutorial+katacoda-scenarios+containerized-data-importer-api+irsa-mutation-webhook+cdi-operator+kubectl-virt-plugin+test-benchmarks+ansible-kubevirt-modules+demo+cloud-image-builder+must-gather+test-infra-containers+terraform-provider-kubevirt+storage-demo+cluster-api-provider-external+cpu-nfd-plugin+machine-remediation+run+web-ui-design+application-aware-quota-api+web-ui-operator+device-plugin-manager+qe-tools,90281,65192,4679,24217,958,224,19452,KubeVirt,kubevirt.io
zowe,zowe-install-packaging+zowe-explorer-vscode+api-layer+docs-site+zowe-cli+zowe-native-proto+cics-for-zowe-client+zowe-pli-language-support+zen+zowe-client-python-sdk+zowe-explorer-intellij+zowe-common-c+community+zss+launcher+zowe-client-java-sdk+zowe-cli-db2-plugin+zowe.github.io+zowe-cli-standalone-package+zowe-client-kotlin-sdk+zowe-zdevops-jenkins-plugin+zowe-dependency-scan-pipeline+zowe-cli-ftp-plugin+zowe-client-samples+zowe-cli-secrets-for-kubernetes+zowe-cli-sample-plugin+zowe-jcl-intellij+zowe-cobol-language-support-intellij+keyring-utilities+zowe-sample-dockerfiles+zowe-cli-scs-plugin+zebra+zowe-bot,53278,16405,4843,34484,2683,221,29347,Zowe,zowe.org
openfga,openfga+openfga.dev+language+sdk-generator+cli+python-sdk+js-sdk+api+helm-charts+go-sdk+java-sdk+vscode-ext+community+spring-boot-starter+intellij-plugin+sample-stores+dotnet-sdk+frontend-utils+roadmap+.github+openfga-envoy+homebrew-tap+terraform-provider-openfga+action-openfga-test+action-openfga-deploy+rfcs+flask-demo,19238,9544,2884,8028,504,214,6306,OpenFGA,openfga.dev
riscv,sail-riscv+riscv-isa-manual+riscv-cheri+riscv-smmtt+riscv-fast-interrupt+riscv-opcodes+riscv-debug-spec+meta-riscv+riscv-zilsd+docs-dev-guide+riscv-profiles+riscv-aia+riscv-memory-tagging+riscv-performance-events+riscv-cfi+riscv-spmp+riscv-j-extension+configuration-structure+riscv-double-trap+learn+riscv-control-transfer-records+docs-resources+docs-spec-template+riscv-dot-product+riscv-glossary+riscv-svvptc+riscv-smcdeleg-ssccfg,19522,13489,2427,2736,1755,204,1851,RISC-V,riscv.org
external-secrets,external-secrets+bitwarden-sdk-server+kes-to-eso,9139,5514,1163,1937,689,193,1773,External Secrets Operator,external-secrets.io
ceph,ceph-csi+ceph-csi-operator+ceph-nvmeof+ceph-build+go-ceph+ceph.io+teuthology+s3-tests+ceph-ansible+cbt+cephadm-ansible+ceph-container+shaman+chacra+ceph-iscsi+downburst+ceph.automation+cn+ceph-cosi+chacractl,18126,12240,2571,4858,718,192,2597,Ceph,ceph.io
dapr,dapr+java-sdk+docs+dotnet-sdk+components-contrib+quickstarts+dapr-agents+community+proposals+go-sdk+cli+python-sdk+test-infra+js-sdk+rust-sdk+kubernetes-operator+kit+website+samples+helm-charts+blog+dapr-shared+dashboard+setup-dapr+php-sdk+homebrew-tap+installer-bundle+cpp-sdk+sig-sdk-spec+mechanical-markdown+docs-zh,22193,14453,3873,3409,1971,184,1896,Dapr,dapr.io
helm,helm+community+helm-www+chartmuseum+chart-releaser+chart-testing+helm-mapkubeapis+kind-action+chart-releaser-action+helm-2to3+chart-testing-action+examples+homebrew-tap,22254,8024,1424,1840,11926,178,880,Helm,helm.sh
open-policy-agent,opa+gatekeeper+conftest+opa-envoy-plugin+gatekeeper-library+frameworks+vscode-opa+cert-controller+kube-mgmt+swift-opa+opa-idea-plugin+contrib+opa-docker-authz+npm-opa-wasm+setup-opa+community+library,14048,8644,2133,2601,833,177,2438,OPA,openpolicyagent.org
fluid-cloudnative,fluid+charts+community+fluid-cloudnative.github.io+fluid-client-python,2972,1266,787,556,416,169,503,Fluid,github.com/fluid-cloudnative
sigstore,sigstore-python+cosign+model-transparency+rekor-tiles+scaffolding+sigstore-go+fulcio+sigstore+protobuf-specs+sigstore-java+rekor-monitor+rekor+root-signing+helm-charts+policy-controller+timestamp-authority+root-signing-staging+sigstore-js+sigstore-ruby+community+sigstore-rs+sigstore-probers+gitsign+docs+sigstore-conformance+terraform-modules+sigstore-blog+helm-sigstore+gh-action-sigstore-python+rekor-search-ui+cosign-installer+k8s-manifest-sigstore+sigstore-website+TSC+.github+model-validation-operator+sig-clients,31454,15862,6694,8287,1327,167,7571,sigstore,sigstore.dev
mavlink,qgroundcontrol+mavlink+MAVSDK+mavlink-devguide+rust-mavlink+mavlink-camera-manager+mavros+MAVSDK-Java+MAVSDK-Python+MAVSDK-Proto+MAVSDK-docs+mavlink2rest+libevents,15445,7682,2781,4803,1444,161,3538,MAVLink,mavlink.org
fluxcd,flux2+pkg+website+stats+kustomize-controller+source-controller+notification-controller+image-automation-controller+flagger+helm-controller+image-reflector-controller+terraform-provider-flux+community+flux2-monitoring-example+go-git-providers+flux2-multi-tenancy+test-infra+source-watcher+.github+flux2-kustomize-helm-example+homebrew-tap+flux-benchmark+flux2-hub-spoke-example,10461,5018,1714,6140,695,158,3034,Flux,github.com/fluxcd
cert-manager,cert-manager+trust-manager+website+istio-csr+aws-privateca-issuer+approver-policy+makefile-modules+openshift-routes+csi-driver-spiffe+csi-driver+google-cas-issuer+cmctl+issuer-lib+testing+helm-tool+sample-external-issuer+community+csi-lib+image-tool+klone+release+infrastructure+cert-manager-olm+base-images+webhook-example+print-your-cert+webhook-cert-lib+example-approver-policy-plugin+webhook-lib,12880,7449,1199,5570,468,157,3764,cert-manager,cert-manager.io
cloudnative-pg,cloudnative-pg+plugin-barman-cloud+cnpg-i-machinery+charts+cloudnative-pg.github.io+barman-cloud+postgres-containers+cnpg-i-hello-world+machinery+cnpg-i+daggerverse+postgis-containers+artifacts+postgres-trunk-containers+cnpg-playground+api+grafana-dashboards+pgbouncer-containers+governance+.github+cloudnative-pg-machinery+ciclops+webtest,27935,9772,3879,14631,2085,154,12199,CloudNativePG,cloudnative-pg.io
graphql,graphql-js+graphiql+graphql.github.io+graphql-spec+composite-schemas-spec+graphql-wg+composite-schemas-wg+graphql-over-http+community-wg+graphql-landscape+graphql-http+swapi-graphql+graphql-js-wg+dataloader+graphql-relay-js,12585,5935,2781,4066,646,154,3223,GraphQL,graphql.org
etcd-io,etcd+etcd-operator+website+auger+raft+jetcd+gofail+protodoc+etcdlabs,20600,15470,2855,3195,727,142,1548,etcd,coreos.com/etcd
onnx,onnx+onnx-mlir+backend-scoreboard+turnkeyml+ir-py+sklearn-onnx+neural-compressor+tensorflow-onnx+onnx-ir+onnx-tensorrt+digestai+onnxmltools+optimizer+onnx.github.io+models+tutorials,15075,7503,2067,4875,910,142,4595,Open Neural Network Exchange,onnx.ai
falcosecurity,libs+falco+test-infra+plugins+charts+falco-website+falcosidekick+falcoctl+evolution+falco-talon+event-generator+deploy-kubernetes+falco-operator+plugin-sdk-rs+rules+driverkit+plugin-sdk-cpp+plugin-sdk-go+testing+falco-actions+dbg-go+kernel-crawler+falcosidekick-ui+kernel-testing+community+syscalls-bumper+cncf-green-review-testing+falco-exporter+client-go+k8s-metacollector+falco-aws-terraform+falco-playground+falco-rustlings+elftoolchain+contrib,15801,9936,1431,6146,424,142,4010,Falco,falco.org
tektoncd+tektoncd-catalog,pipeline+operator+dashboard+results+hub+plumbing+chains+cli+triggers+catalog+community+mcp-server+website+git-clone+experimental+actions,18141,12234,1496,4328,479,138,3932,Tekton,tekton.dev
jaegertracing,jaeger+jaeger-ui+documentation+jaeger-operator+helm-charts+jaeger-idl+spark-dependencies+jaeger-clickhouse+jaeger-analytics-java+.github+jaeger-analytics-flink+docker-protobuf,21283,15644,2917,1812,956,135,1766,Jaeger,jaeger.readthedocs.io/en/latest
volcano-sh,volcano+dashboard+apis+website+volcano-global+community+devices+descheduler+helm-charts+resource-exporter+federation,10842,8983,861,1098,487,131,511,Volcano,volcano.sh
kedacore,keda+keda-docs+http-add-on+charts+test-tools+external-scaler-azure-cosmos-db+governance+keda-olm-operator+testing-infrastructure+external-scalers+.github+sample-dotnet-worker-servicebus-queue+sample-typescript-kafka-azure-function,8162,5457,1415,703,612,122,678,KEDA,keda.sh
knative+knative-extensions,eventing+eventing-kafka-broker+serving+func+docs+operator+community+pkg+autoscaler-keda+serving-progressive-rollout+infra+eventing-istio+backstage-plugins+net-istio+net-kourier+eventing-integrations+net-gateway-api+eventing-natss+net-contour+eventing-rabbitmq+networking+hack+client+kn-plugin-event+kn-plugin-quickstart+sample-controller+func-python+release+reconciler-test+eventing-gitlab+caching+eventing-redis+eventing-autoscaler-keda+eventing-github+security-guard+ux+knobots+sample-source+eventing-ceph+homebrew-kn-plugins+educational-game+actions+kn-plugin-operator+func-go+kn-plugin-source-kafka+client-pkg+kn-plugin-admin+homebrew-client+eventing-kogito+.github+kn-plugin-source-kamelet+toolbox+kn-plugin-sample+func-tastic+kn-plugin-service-log+.github+specs+kn-plugin-migration+kn-plugin-diag+test-infra+eventing-kafka,18404,11609,1747,4384,702,120,4346,Knative,knative.dev
tikv,tikv+pd+client-go+rfcs+client-rust+titan+client-c+rust-prometheus+raft-rs+raft-engine+pprof-rs+grpc-rs+community+migration+copr-test+minitrace-rust+fail-rs+client-java+async-speed-limit+match-template+website+minitrace-go+sig-transaction+crc64fast+skiplist-rs+client-cpp,19499,14907,1811,1698,1107,118,1674,TiKV,tikv.org
Project-HAMi,HAMi+website+volcano-vgpu-device-plugin+HAMi-core+HAMi-WebUI+community+ascend-device-plugin+dcu-vgpu-device-plugin+mock-device-plugin+dcu-dcgm,4278,2109,982,818,606,117,581,HAMi,project-hami.io
k3s-io,k3s+docs+kine+k3s-ansible+helm-controller+cluster-api-k3s+k3s-io.github.io+klipper-helm+klipper-lb+scans+k3s-upgrade+k3s-selinux+k3s-root+k3s-charts+helm-set-status+api+vagrant-k3s,11189,5976,1924,2167,2068,115,1221,K3s,k3s.io
karmada-io,karmada+website+dashboard+community+multicluster-cloud-provider+api+playground,17522,14622,1302,2139,565,113,1033,Karmada,Karmada.io
operator-framework,operator-controller+java-operator-sdk+catalogd+operator-lifecycle-manager+operator-registry+operator-sdk+operator-marketplace+kubectl-operator+helm-operator-plugins+ansible-operator-plugins+api+josdk-spring-boot-starter+operator-lib+josdk-webhooks+olm-docs+operator-manifest-tools+rukpak+java-operator-plugins+tilt-support+deppy+community+audit+operator-framework.io+test-operator+olm-book+operator-courier,21518,14844,3263,3115,849,113,2562,Operator Framework,operatorhub.io
goharbor,harbor+harbor-cli+harbor-helm+community+website+terraform-provider-harbor+acceleration-service+harbor-operator+jenkins-shared-library+go-client+perf+harbor-arm+xk6-harbor+homebrew-tap+harbor-scanner-clair+pluggable-scanner-spec+chartmuseum-migration-tools,11224,6870,1657,1225,1676,112,1021,Harbor,goharbor.io
openebs,mayastor-extensions+mayastor-control-plane+mayastor+openebs+openebs-e2e+zfs-localpv+rawfile-localpv+lvm-localpv+website+community+dynamic-localpv-provisioner+mayastor-dependencies+mayastor-chart-donotuse+monitoring+spdk-rs+.github+velero-plugin+linux-utils+mayastor-jenkins-cron+google-analytics-4+lib-csi+openebsctl+mayastor-docs+performance-benchmark+openebs-chart-donotuse+node-disk-manager,22210,11834,1782,8337,594,110,8000,OpenEBS,openebs.io
opentofu,registry+opentofu+registry-ui+opentofu.org+tofu-ls+libregistry+vscode-opentofu+opentofu-schema+opentofu-ls+tofu-exec+tofutestutils+get.opentofu.org+manifesto+scripts+opentofu-performance-testing+setup-opentofu+opentofu-mcp-server+tofudl+terraform-provider-lua+terraform-provider-go+vscode-opentofu-backup+brand-artifacts+org+.github,35425,9312,2302,23618,2177,109,21634,OpenTofu,opentofu.org
confidential-containers,cloud-api-adaptor+trustee+guest-components+operator+confidential-containers+confidentialcontainers.org+trustee-operator+td-shim+enclave-cc+.github+simple-kbs+infra+confidential-containers.github.io,15664,11372,2371,2180,618,106,1303,Confidential Containers,github.com/confidential-containers
kubescape,node-agent+helm-charts+storage+kubescape+operator+kubevuln+kubescape.io+regolibrary+synchronizer+messaging+k8s-interface+project-governance+headlamp-plugin+prometheus-exporter+cel-admission-library+update-test-repo-1+backend+opa-utils+vscode-kubescape+sizing-checker+host-scanner+gateway+kollector+regolibrary-dev+backstage-plugin+github-action+node-yamlparse+node-kubescape+workflows+YAML-examples+kubescape-network-scanner+http-request+packaging+rbac-utils+juju-kubescape+go-logger+lens-extension+homebrew-tap+generate-vex-action+helm-release-upgrader+workshops+docker-desktop-extension+.github+regolibrary-playground+go-git-url+kapprofiler,7830,2499,1890,4564,272,105,3169,Kubescape,github.com/kubescape
wasmCloud,wasmCloud+wasmcloud.com+wadm+go+typescript+wasmcloud-operator+wadge+component-sdk-go+wasmCloud-contrib+provider-sdk-go+chocolatey-wash+homebrew-wasmcloud+contrib+nats-jwt-rs+nkeys+west+cabish+wasi-passthrough+org-admin+go-vanity-urls+rust-url-wasmcloud+wasmcloud-js+wasmcloud-component-adapters+wasmcloud-otp+.github+messaging+lattice-observer+serde_urlencoded-wasmcloud,19467,9539,4638,7019,600,103,4690,wasmCloud,wasmcloud.com
kubestellar,kubestellar+ui+kubeflex+ocm-status-addon+galaxy+infra+helm+kubectl-plugin+kubestellar-mcp+ocm-transport-plugin+presentations,15674,11297,1914,2495,1083,102,1380,Kubestellar,kubestellar.io
spiffe,helm-charts-hardened+spike+spiffe-helper+tornjak+spire-controller-manager+spiffe+java-spiffe+spire-examples+go-spiffe+spike-sdk-go+spiffe-csi+spiffe.io+spire-api-sdk+aws-spiffe-workload-helper+spire-ha-agent+spire-server-attestor-tpm+spire-plugin-sdk+spire-tutorials+k8s-spiffe-workload-jwt-exec-auth+k8s-spiffe-workload-auth-config+vsecm-sdk-go+awesome-spiffe+spire-credentialcomposer-cel+club-zero+spiffe-step-ssh+vsecm-sdk-rust+go-peertracker+helm-charts-flex,6763,2891,1355,2783,382,102,2135,Spiffe,spiffe.io
runatlantis,atlantis+helm-charts+terraform-gce-atlantis+atlantis-example+org+atlantis-tests+examples,5202,2063,636,2341,306,101,2197,Atlantis,runatlantis.io
chaoss,augur+education+grimoirelab+grimoirelab-sortinghat+wg-data-science+website+wg-metrics-development+community+wg-dei+grimoirelab-core+chaoss-africa+grimoirelab-perceval+grimoirelab-elk+grimoirelab-sirmordred+chaoss-slack-bot+oscdb+chaoss-asia+wg-value+wg-metrics-models+grimoirelab-perceval-mozilla+AFOS-AfricanOpenSource+grimoirelab-tutorial+unsdg-formsite+wg-un-sdg+grimoirelab-sigils+grimoirelab-chronicler+AFOS-API+wg-science,5379,2006,1369,2295,681,101,1323,CHAOSS,chaoss.community
headlamp-k8s+kubernetes-sigs,headlamp+headlamp+plugins+headlamp-website+backstage-plugin,13890,8139,1822,5783,825,97,3104,Headlamp,headlamp.dev
o3de,o3de+o3de-extras+o3de.org+sig-release+o3de-atom-sampleviewer+tsc+sig-docs-community+sig-simulation+o3de-multiplayersample+o3debinaries.org+sig-graphics-audio+sig-content+api.o3de.org,10451,6808,1699,1460,1024,97,920,O3DE,o3de.org
vitessio,vitess+website+arewefastyet+vt+vitess-releaser+vitess-tester+enhancements+vitess-bot+contrib+vtbenchstat,18896,11848,2945,3791,981,96,3122,Vitess,vitess.io
konveyor,kai+editor-extensions+tackle-ui-tests+tackle2-ui+kai-ci+kantra+analyzer-lsp+go-konveyor-tests+enhancements+tackle2-hub+rulesets+operator+tackle-documentation+java-analyzer-bundle+tackle2-addon-analyzer+ci+asset-generation+konveyor.github.io+tackle2-seed+release-tools+move2kube+windup-shim+tackle2-addon+tackle2-addon-discovery+move2kube-api+website+community+mig-demo-apps+static-report+move2kube-ui+tackle-keycloak-theme+move2kube-tests+rhdh-documentation+builder+move2kube-transformers+example-applications+move2kube-demos+move2kube-website+methodology+tackle-testapp-public+tackle2-addon-platform,17641,8819,4154,3534,1538,96,3130,Konveyor,konveyor.io
rook,rook+kubectl-rook-ceph+rook.github.io,15340,11612,1470,2562,705,93,1553,Rook,rook.io
thanos-io,thanos+promql-engine+objstore+kube-thanos+tutorials,5439,3341,879,1183,304,93,915,Thanos,thanos.io
ovn-kubernetes+ovn-org,ovn-kubernetes+ovn-kubernetes+ovn+ovn-website+kubernetes-traffic-flow-tests+ovn-fake-multinode+libovsdb+ovn-org.github.io+ovn-heater+libovsdb+ovn-vif+.github,17264,14113,1571,2726,345,92,1235,OVN-Kubernetes,ovn-kubernetes.io
kubeedge,kubeedge+website+ianvs+sedna+community+dashboard+mappers-go+examples+mapper-framework+edgemesh+keink+killercoda-scenarios+api+kuberobo,7473,5570,1039,1142,410,89,454,KubeEdge,kubeedge.io
p4lang,p4c+p4mlir-incubator+p4runtime+open-p4studio+p4-spec+behavioral-model+gsoc+tutorials+ptf+p4-constraints+PI+p4-dpdk-target+tdi+p4runtime-shell,12735,8823,1349,3125,645,88,1918,P4 Language,github.com/p4lang
litmuschaos,litmus+litmus-java-sdk+litmus-docs+test-tools+litmus-go+litmus-helm+chaos-ci-lib+litmusctl+chaos-charts+litmus-website-2+litmus-go-sdk+chaos-operator+charthub.litmuschaos.io+litmus-cd+admission-controllers+chaos-runner+litmus-e2e+chaos-exporter+backstage-plugin+v1-litmus-docs+litmus-ansible+github-chaos-actions+website-litmuschaos+tutorials+gitlab-remote-templates,3566,1616,933,857,248,88,769,LitmusChaos,litmuschaos.io
spdx,spdx-spec+spdx-3-model+license-list-XML+Spdx-Java-Library+meetings+ntia-conformance-checker+spdx-maven-plugin+spdx-examples+tools-java+spec-parser+spdx-java-core+spdx-online-tools+tools-python+spdx-java-model-2_X+LicenseListPublisher+spdx-java-v3jsonld-store+outreach+spdx-license-diff+spdx-java-jackson-store+using+spdx-java-rdf-store+spdx-java-spreadsheet-store+spdx-java-tagvalue-store+spdx-model-to-java+spdx-gradle-plugin+tools-golang+crypto-algorithms+gordf+governance,11064,5872,2029,3607,976,87,2187,SPDX,spdx.dev
coredns,coredns+helm+coredns.io+corefile-migration+kubernetai+deployment+multicluster+ci+alternate+rrl+policy+metadata_edns0+perf-tests+coredns-opa,2528,1234,563,629,196,85,535,CoreDNS,coredns.io
flatcar,scripts+Flatcar+sysext-bakery+mantle+nebraska+flatcar-website+bootengine+init+flatcar-app-minecraft+flatcar-demos+reports+ue-rs+flatcar-build-scripts+baselayout+jitsi-server+update_engine+coreos-cloudinit+cluster-api-bootstrap-provider-kubeadm-ignition+mayday+flatcar-cloud-image-uploader+flatcar-linux-update-operator+lerobot+container-linux-config-transpiler+.github+seismograph+socials+update-ssh-keys+torcx+toolbox+terraform-gcp-flatcar+sysroot-wrappers+flatcar-app-jitsi+flatcar-dev-util+azure-marketplace-ingestion-api+locksmith+flatcar-terraform+flatcar-tutorial+flatcar-packer-qemu+flatcar-release-mirror+flatcar-automation+ignition+flatcar-ipxe-scripts+updateservicectl+nebraska-update-agent+nss-altfiles+flatcar-mastodon+flog+fleetlock+garm-provider-linode+flatcar-template-project,7471,3398,935,6385,417,84,2721,Flatcar,flatcar.org
buildpacks+buildpacks-community,registry-index+pack+docs+kpack+lifecycle+rfcs+github-actions+libcnb+community+profile+spec+imgutil+registry-api+samples+kpack-cli+tekton-integration+homebrew-tap+homebrew-kpack-cli+pack-orb+registry-namespaces+lifecycle-private+ci+invites,7086,2283,628,4336,305,84,3870,Buildpacks,buildpacks.io
longhorn+rancher,longhorn+longhorn-manager+longhorn-tests+website+longhorn-instance-manager+longhorn-spdk-engine+longhorn-engine+longhorn-ui+longhorn-share-manager+cli+backing-image-manager+go-spdk-helper+go-common-libs+backupstore+dep-versions+types+release+go-iscsi-helper+charts+infra+sparse-tools+external-image-builder+kbench+gh-configs+longhorn+bot+nfs-backupstore,37983,22666,4809,9243,2494,83,8014,Longhorn,github.com/longhorn
opencontainers,runc+runtime-spec+image-spec+distribution-spec+umoci+selinux+cgroups+runtime-tools+tob+oci-conformance+wg-freebsd-runtime+opencontainers.org+.github+go-digest+project-template+specs.opencontainers.org+wg-image-compatibility,8216,6543,927,1195,319,83,427,OCI,www.opencontainers.org
opencost,opencost+opencost-helm-chart+opencost-infra+opencost-website+opencost-plugins+opencost-ui+opencost-integration-tests+opencost-parquet-exporter+opencost-grafana-dashboard+opencost-version-compare,3969,2055,798,1104,220,81,896,OpenCost,kubecost.com
oras-project,oras+oras-go+oras-java+oras-dotnet+oras-www+oras-py+rust-oci-client+setup-oras+community,8459,5878,1135,1246,446,80,1000,ORAS,oras.land
podman-desktop,podman-desktop+extension-bootc+podman-desktop-catalog+extension-podman-quadlet+extension-minikube+extension-kreate+extension-layers-explorer+e2e+extension-template-minimal+community+extension-template-full+extension-kubernetes-dashboard+.github+podman-desktop-extension-minikube+podman-desktop-extension-bootc+extension-template-webview+podman-desktop-extension-layers-explorer+testing-prereleases,28303,14051,5033,7545,2328,79,6891,Podman Desktop,podman-desktop.io
iovisor,bcc+kubectl-trace,1556,869,336,283,118,78,233,IO Visor,www.iovisor.org
strimzi,strimzi-kafka-operator+proposals+strimzi.github.io+strimzi-kafka-bridge+test-container+metrics-reporter+kafka-access-operator+test-clients+strimzi-kafka-oauth+drain-cleaner+governance+test-container-images+strimzi-mqtt-bridge+kafka-kubernetes-config-provider+client-examples+kafka-env-var-config-provider+strimzi-canary+strimzi-lab,18730,14390,1885,2002,616,75,1839,Strimzi,strimzi.io
metal3-io,cluster-api-provider-metal3+baremetal-operator+ip-address-manager+project-infra+ironic-image+metal3-dev-env+ironic-standalone-operator+metal3-docs+metal3-io.github.io+utility-images+community+ironic-ipa-downloader+mariadb-image+ironic-client+.github+ironic-hardware-inventory-recorder-image,22626,17860,1353,5245,270,75,3143,Metal³,metal3.io
microcks,microcks+microcks.io+microcks-testcontainers-dotnet+hub.microcks.io+microcks-operator+microcks-cli+community+microcks-testcontainers-java+microcks-testcontainers-node+microcks-testcontainers-go+.github+microcks-java-client+microcks-quarkus+microcks-postman-runtime+community-mocks+microcks-spectral-ruleset+microcks-docker-desktop-extension+microcks-jenkins-plugin+microcks-ansible-operator+microcks-go-client+microcks-quarkus-demo+microcks-backstage-provider+microcks-quickstarters+import-github-action+test-github-action+microcks.github.io+microcks-testcontainers-go-demo+microcks-testcontainers-java-spring-demo+microcks-testcontainers-node-nest-demo+api-lifecycle+api-tooling+homebrew-tap+microcks-images+microcks-keycloak,8968,3567,1733,2843,1309,75,2359,Microcks,microcks.io
WasmEdge,WasmEdge+wasmedgeup+docs+wasmedge-stable-diffusion+cpp-plugins+wasmedge-rust-sdk+www+mediapipe-rs+wasmedge-llmc+Rust_coder+llvm-windows+rust-plugins+wasmedge-db-examples+wasmedge_reqwest_demo+wasmedge_hyper_demo+YOLO-rs+homebrew+wasmedge-spectest,7813,4367,1080,3526,447,74,1919,WasmEdge Runtime,wasmedge.org
OAI,OpenAPI-Specification+Arazzo-Specification+Overlay-Specification+tools.openapis.org+learn.openapis.org+OAI-Courses,7939,5469,1088,1952,412,73,970,Open API,www.openapis.org
kgateway-dev+k8sgateway,kgateway+kgateway.dev+k8sgateway+community+community+pr-kind-labeler+k8sgateway.io+changelog-generator+kgateway.io+k8sgateway.io+.github+readme,12247,8394,1553,2092,873,71,1427,kgateway,kgateway.dev
Kuadrant,kuadrant-operator+dns-operator+testsuite+wasm-shim+authorino+kuadrant-console-plugin+authorino-operator+docs.kuadrant.io+architecture+policy-machinery+console-plugin+limitador-operator+limitador+testsuite-pipelines+helm-charts+kuadrant.github.io+deployment+kuadrantctl+governance+kserve-poc+inferno+authorino-examples+react-policy-topology+gateway-api-state-metrics+gateway-api-metrics-exporter+multicluster-gateway-controller+kuadrant+mcp-envoy-wasm+.github+gateway-api-machinery+kuadra+kuadrant-mcp-poc+console-quickstart,18225,10314,2271,7458,1304,71,4336,Kuadrant,kuadrant.io
inspektor-gadget,inspektor-gadget+ig-benchmarks+ig-test-reports+website+ig-desktop+headlamp-plugin+charts+kubecon-na-2024+gadget-template+Contribfest-KubeCon-Europe2025+ig-mcp-server,20070,8778,1559,11704,462,70,9271,Inspektor Gadget,inspektor-gadget.io
RConsortium,rconsortium_website+S7+submissions-pilot5-datasetjson+HTA-wg+submissions-wg+submissions-pilot4-webR+censusguide+submissions-pilot5-website+submissions-adrg-generation-pipeline+Pune-R-UseR-Group+marshalling-wg+r-advisory-database+RMedicine_2024+multilingual-documentation-wg+isc-proposal+rtrs-wg,3517,1317,578,1561,454,70,1168,RConsortium,r-consortium.org
dragonflyoss,client+dragonfly+Dragonfly2+d7y.io+nydus+api+helm-charts+console+community+perf-tests+vortex+design+monitoring+vortex-protocol+helmfile+.github+Dragonfly,10329,3980,2942,3021,496,68,2911,Dragonfly,d7y.io/en-us
open-cluster-management-io,ocm+config-policy-controller+sdk-go+open-cluster-management-io.github.io+enhancements+api+policy-collection+clusteradm+policy-generator-plugin+addon-framework+managed-serviceaccount+governance-policy-addon-controller+addon-contrib+governance-policy-propagator+community+multicloud-operators-subscription+multicloud-integrations+cluster-proxy+argocd-pull-integration+cluster-permission+governance-policy-framework-addon+helm-charts+ocm-vscode-extension+multicluster-controlplane+multicloud-operators-channel+registration+lab+work+placement+registration-operator,8289,5862,1085,1235,235,68,1107,Open Cluster Management,open-cluster-management.io
perses,perses+plugins+perses-operator+helm-charts+community-dashboards+website+metrics-usage+perses-plugins+common+github-actions+mcp-server+cli-actions+examples-plugin+promql-builder+poc-cue-modules,8731,3979,1937,3176,376,67,2439,Perses,perses.dev
k0sproject,k0s+k0smotron+k0sctl+rig+bootloose+k0sproject.github.io+version+dig+community+k0smotron.io+cni-node+image-builder+homebrew-tap+iptables+get+pushgateway-ttl-builder+test,8789,4001,2007,4141,515,66,2266,k0s,k0sproject.io
k8sgpt-ai,k8sgpt+k8sgpt-operator+docs+schemas+website+community+charts+homebrew-k8sgpt+kdev+go-custom-analyzer+power_nerd+host-analyzer,5395,702,698,3966,218,66,3777,K8sGPT,k8sgpt.ai
cloud-custodian,cloud-custodian+tfparse+cel-python+poetry-plugin-freeze+pytest-terraform+www.cloudcustodian.io+helm-charts,2704,1319,657,360,405,66,323,Cloud Custodian,cloudcustodian.io
