org,repo,activity,comments,prs,commits,issues,authors_alt2,authors_alt1,authors,pushes
jenkinsci,jenkinsci/console-column-plugin,2,0,0,0,0,0,,,2
cloudevents,cloudevents/sdk-javascript,2,0,1,0,0,0,,,1
nats-io,nats-io/nats.py,2,1,1,0,0,0,,,0
prometheus-community,prometheus-community/pro-bing,2,1,0,0,0,0,,,1
tikv,tikv/client-c,2,1,0,0,0,0,,,1
openembedded,openembedded/openembedded-core,2,0,0,0,0,0,,,2
cloudfoundry,cloudfoundry/nats-release,2,0,0,0,0,0,,,2
nodejs,nodejs/node-addon-api,2,1,0,0,0,0,,,1
wasmCloud,wasmCloud/wash,2,0,0,0,0,0,,,2
keycloak,keycloak/keycloak-js,2,1,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/wg-ai-gateway,2,2,0,0,0,0,,,0
inspektor-gadget,inspektor-gadget/ig-test-reports,2,0,0,0,0,0,,,2
spinframework,spinframework/spinkube-docs,2,1,0,0,0,0,,,1
cloudfoundry,cloudfoundry/stemcells-alicloud-index,2,0,0,0,0,0,,,2
riscv,riscv/sig-functional-safety-whitepaper,2,1,1,0,0,0,,,0
PX4,PX4/PX4-Metadata-Translations,2,0,0,0,0,0,,,2
kubevirt,kubevirt/cluster-network-addons-operator,2,2,0,0,0,0,,,0
argoproj-labs,argoproj-labs/gitops-promoter-helm,2,1,1,0,0,0,,,0
cdk8s-team,cdk8s-team/cdk8s-core,2,0,0,0,0,0,,,2
jenkinsci,jenkinsci/elastic-axis-plugin,2,0,0,0,0,0,,,2
jenkinsci,jenkinsci/timestamper-plugin,2,1,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/dranet,2,1,0,0,1,0,,,0
prometheus-community,prometheus-community/elasticsearch_exporter,2,1,1,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/ingress2gateway,2,2,0,0,0,0,,,0
jenkinsci,jenkinsci/license-maven-plugin,2,1,0,0,0,0,,,1
cloudfoundry,cloudfoundry/silk-release,2,0,0,0,0,0,,,2
kairos-io,kairos-io/packages.kairos.io,2,0,0,0,0,0,,,2
finos,finos/legend-studio,2,2,0,0,0,0,,,0
artifacthub,artifacthub/hub,2,0,0,0,1,0,,,1
kubernetes,kubernetes/kube-state-metrics,2,0,1,0,0,0,,,1
prometheus-community,prometheus-community/smartctl_exporter,2,1,1,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/gcp-compute-persistent-disk-csi-driver,2,1,0,0,0,0,,,1
open-feature,open-feature/python-sdk-contrib,2,1,1,0,0,0,,,0
jenkinsci,jenkinsci/conditional-buildstep-plugin,2,1,0,0,0,0,,,1
kubearmor,kubearmor/KubeArmor,2,1,1,0,0,0,,,0
p4lang,p4lang/p4mlir-incubator,2,2,0,0,0,0,,,0
open-telemetry,open-telemetry/build-tools,2,2,0,0,0,0,,,0
open-telemetry,open-telemetry/govanityurls,2,0,0,0,0,0,,,2
parallaxsecond,parallaxsecond/rust-cryptoki,2,2,0,0,0,0,,,0
cadence-workflow,cadence-workflow/starlark-worker,2,1,1,0,0,0,,,0
jenkinsci,jenkinsci/additional-metrics-plugin,2,0,0,0,0,0,,,2
open-feature,open-feature/cli,2,2,0,0,0,0,,,0
armadaproject,armadaproject/armada-spark,2,1,0,0,0,0,,,1
finos,finos/legend-engine,2,0,1,0,0,0,,,1
finos,finos/morphir-scala,2,0,0,0,0,0,,,2
hyperledger,hyperledger/governance,2,0,1,0,0,0,,,1
jenkinsci,jenkinsci/azure-vm-agents-plugin,2,0,0,0,0,0,,,2
tektoncd,tektoncd/community,2,1,0,0,0,0,,,1
finos,finos/open-source-readiness,2,1,0,0,1,0,,,0
finos,finos/opengris-scaler,2,2,0,0,0,0,,,0
knative-extensions,knative-extensions/eventing-kafka-broker,2,1,0,0,0,0,,,1
bank-vaults,bank-vaults/vault-sdk,2,1,0,0,0,0,,,1
cilium,cilium/image-tools,2,1,1,0,0,0,,,0
kube-logging,kube-logging/log-generator,2,0,1,0,0,0,,,1
falcosecurity,falcosecurity/dbg-go,2,1,0,0,0,0,,,1
getsops,getsops/sops,2,0,0,0,0,0,,,2
tektoncd,tektoncd/hub,2,1,0,0,0,0,,,1
openebs,openebs/openebs-e2e,2,2,0,0,0,0,,,0
kubernetes,kubernetes/contributor-site,2,2,0,0,0,0,,,0
RConsortium,RConsortium/rconsortium_website,2,1,0,0,0,0,,,1
jenkinsci,jenkinsci/gradle-plugin,2,0,0,0,0,0,,,2
AcademySoftwareFoundation,AcademySoftwareFoundation/xstudio,2,0,1,0,1,0,,,0
operator-framework,operator-framework/operator-marketplace,2,2,0,0,0,0,,,0
crossplane-contrib,crossplane-contrib/function-status-transformer,2,0,0,0,0,0,,,2
sigstore,sigstore/rekor,2,0,0,0,0,0,,,2
open-cluster-management-io,open-cluster-management-io/ocm,2,1,0,0,0,0,,,1
openvswitch,openvswitch/ovs,2,0,0,0,0,0,,,2
openebs,openebs/openebs,2,0,0,0,0,0,,,2
crossplane-contrib,crossplane-contrib/provider-pagerduty,2,0,0,0,0,0,,,2
open-telemetry,open-telemetry/opentelemetry-lambda,2,0,0,0,0,0,,,2
kubescape,kubescape/workflows,2,0,0,0,0,0,,,2
cloudfoundry,cloudfoundry/blackbox,2,0,0,0,0,0,,,2
crossplane-contrib,crossplane-contrib/provider-helm,2,2,0,0,0,0,,,0
podman-desktop,podman-desktop/e2e,2,0,1,0,0,0,,,1
kubevirt,kubevirt/virt-template,2,0,0,0,0,0,,,2
jenkinsci,jenkinsci/bmc-change-manager-imstm-plugin,1,0,0,0,0,0,,,1
kubeovn,kubeovn/docs,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/flyway-api-plugin,1,0,0,0,0,0,,,1
tikv,tikv/client-rust,1,1,0,0,0,0,,,0
theupdateframework,theupdateframework/tuf-conformance,1,0,0,0,0,0,,,1
cilium,cilium/scaffolding,1,0,0,0,0,0,,,1
kubeedge,kubeedge/community,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/script-security-plugin,1,1,0,0,0,0,,,0
ceph,ceph/go-ceph,1,1,0,0,0,0,,,0
kube-logging,kube-logging/logging-operator,1,0,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/kube-api-linter,1,1,0,0,0,0,,,0
kubeedge,kubeedge/kubeedge,1,1,0,0,0,0,,,0
kubeedge,kubeedge/website,1,0,0,0,1,0,,,0
Project-HAMi,Project-HAMi/volcano-vgpu-device-plugin,1,0,0,0,1,0,,,0
pipe-cd,pipe-cd/piped-plugin-sdk-go,1,0,0,0,0,0,,,1
radius-project,radius-project/docs,1,0,0,0,0,0,,,1
nodejs,nodejs/node-v8,1,0,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/dra-driver-cpu,1,1,0,0,0,0,,,0
cloudfoundry,cloudfoundry/stack-auditor,1,0,0,0,0,0,,,1
sigstore,sigstore/rekor-tiles,1,0,1,0,0,0,,,0
kairos-io,kairos-io/kairos-agent,1,0,0,0,0,0,,,1
koordinator-sh,koordinator-sh/community,1,0,0,0,1,0,,,0
jenkinsci,jenkinsci/appknox-scanner-plugin,1,0,0,0,0,0,,,1
bfenetworks,bfenetworks/service-controller,1,0,0,0,0,0,,,1
cdk8s-team,cdk8s-team/cdk8s-awscdk-resolver,1,0,0,0,0,0,,,1
prometheus,prometheus/proposals,1,1,0,0,0,0,,,0
microcks,microcks/microcks-aspire,1,1,0,0,0,0,,,0
AthenZ,AthenZ/k8s-athenz-sia,1,0,1,0,0,0,,,0
tektoncd,tektoncd/triggers,1,1,0,0,0,0,,,0
in-toto,in-toto/friends,1,0,0,0,0,0,,,1
istio,istio/istio.io,1,1,0,0,0,0,,,0
zowe,zowe/zowe-install-packaging,1,0,0,0,0,0,,,1
devfile,devfile/cloud-dev-images,1,0,0,0,0,0,,,1
Kuadrant,Kuadrant/mcp-gateway,1,1,0,0,0,0,,,0
cloudevents,cloudevents/sdk-go,1,0,1,0,0,0,,,0
mavlink,mavlink/mavlink,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/csp-plugin,1,0,1,0,0,0,,,0
cloudfoundry,cloudfoundry/nodejs-buildpack,1,1,0,0,0,0,,,0
RConsortium,RConsortium/RMedicine_website,1,0,1,0,0,0,,,0
krkn-chaos,krkn-chaos/website,1,0,1,0,0,0,,,0
knative-extensions,knative-extensions/backstage-plugins,1,0,0,0,0,0,,,1
modelpack,modelpack/modctl,1,1,0,0,0,0,,,0
coredns,coredns/coredns,1,0,0,0,0,0,,,1
cloudnative-pg,cloudnative-pg/community-operators,1,0,0,0,0,0,,,1
open-cluster-management-io,open-cluster-management-io/addon-contrib,1,0,0,0,0,0,,,1
wasmCloud,wasmCloud/wasmCloud,1,0,0,0,0,0,,,1
finos,finos/rune-python-generator,1,0,0,0,0,0,,,1
PX4,PX4/NuttX-apps,1,0,0,0,0,0,,,1
chaos-mesh,chaos-mesh/chaos-mesh,1,1,0,0,0,0,,,0
distribution,distribution/distribution,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/core-changelog-generator,1,0,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/bom,1,0,0,0,0,0,,,1
werf,werf/3p-helm,1,0,1,0,0,0,,,0
k0sproject,k0sproject/image-builder,1,0,1,0,0,0,,,0
cncf,cncf/clomonitor,1,0,0,0,0,0,,,1
unikraft,unikraft/loupe,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/sonar-gerrit-plugin,1,0,0,0,0,0,,,1
finos,finos/fluxnova-release-parent,1,0,0,0,0,0,,,1
fluxcd,fluxcd/image-reflector-controller,1,0,0,0,0,0,,,1
open-telemetry,open-telemetry/opentelemetry-python,1,0,1,0,0,0,,,0
k0sproject,k0sproject/k0sctl,1,0,0,0,1,0,,,0
jenkinsci,jenkinsci/dashboard-view-plugin,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/dontpanic,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/garden-integration-tests,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/garden-runc-release,1,0,0,0,0,0,,,1
solo-io,solo-io/gloo,1,0,1,0,0,0,,,0
unikraft,unikraft/gsoc,1,0,0,0,0,0,,,1
oauth2-proxy,oauth2-proxy/oauth2-proxy,1,1,0,0,0,0,,,0
radius-project,radius-project/resource-types-contrib,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/schedule-build-plugin,1,0,0,0,0,0,,,1
chaoss,chaoss/unsdg-formsite,1,0,1,0,0,0,,,0
containerd,containerd/go-dmverity,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/azure-keyvault-plugin,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/archetypes,1,0,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/e2e-framework,1,0,1,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/kubetest2,1,0,1,0,0,0,,,0
spinframework,spinframework/spin-rust-sdk,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/catppuccin-theme-plugin,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/extra-tool-installers-plugin,1,0,0,0,0,0,,,1
envoyproxy,envoyproxy/ratelimit,1,0,1,0,0,0,,,0
ortelius,ortelius/.github,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/routing-release,1,0,0,0,0,0,,,1
kubernetes-csi,kubernetes-csi/external-provisioner,1,0,0,0,0,0,,,1
podman-desktop,podman-desktop/extension-kreate,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/hello-world-maven-builder,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/custom-folder-icon-plugin,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/build-history-metrics-plugin,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/joda-time-api-plugin,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/existingvolumebroker,1,0,0,0,0,0,,,1
megaease,megaease/.github,1,0,0,0,0,0,,,1
crossplane-contrib,crossplane-contrib/function-sequencer,1,0,0,0,0,0,,,1
sustainable-computing-io,sustainable-computing-io/community-operators-prod,1,0,0,0,0,0,,,1
k8sgpt-ai,k8sgpt-ai/k8sgpt,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/design-library-plugin,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/s3-jobcacher-storage-plugin,1,0,0,0,0,0,,,1
shipwright-io,shipwright-io/build,1,1,0,0,0,0,,,0
keycloak,keycloak/keycloak.github.io,1,0,0,0,0,0,,,1
keycloak,keycloak/dashboard,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/community,1,1,0,0,0,0,,,0
todogroup,todogroup/ospology,1,1,0,0,0,0,,,0
cilium,cilium/linux,1,0,0,0,0,0,,,1
argoproj-labs,argoproj-labs/argocd-operator,1,0,1,0,0,0,,,0
jenkinsci,jenkinsci/github-checks-plugin,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/wg-app-platform-runtime-ci,1,0,0,0,0,0,,,1
microcks,microcks/microcks-testcontainers-java,1,1,0,0,0,0,,,0
crossplane,crossplane/crossplane-tools,1,0,0,0,0,0,,,1
open-telemetry,open-telemetry/sig-contributor-experience,1,0,0,0,0,0,,,1
nodejs,nodejs/snap,1,0,0,0,0,0,,,1
strimzi,strimzi/strimzi.github.io,1,0,0,0,0,0,,,1
connectrpc,connectrpc/connectrpc.com,1,0,0,0,0,0,,,1
connectrpc,connectrpc/connect-es,1,0,0,0,0,0,,,1
cadence-workflow,cadence-workflow/cadence-go-client,1,0,0,0,1,0,,,0
chaoss,chaoss/wg-un-sdg,1,0,0,0,1,0,,,0
cloudfoundry,cloudfoundry/smb-volume-release,1,0,0,0,0,0,,,1
flatcar,flatcar/scripts,1,0,0,0,0,0,,,1
ortelius,ortelius/ortelius,1,0,1,0,0,0,,,0
spiffe,spiffe/spiffe.io,1,0,1,0,0,0,,,0
dapr,dapr/components-contrib,1,0,1,0,0,0,,,0
finos,finos/morphir-go,1,0,0,0,0,0,,,1
kairos-io,kairos-io/provider-canonical,1,0,0,0,0,0,,,1
nodejs,nodejs/Release,1,1,0,0,0,0,,,0
riscv,riscv/riscv-aia,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/.github,1,0,0,0,0,0,,,1
pytorch,pytorch/cppdocs,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/loggregator-agent-release,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/statsd-injector-release,1,0,0,0,0,0,,,1
kubernetes,kubernetes/org,1,0,1,0,0,0,,,0
kubevirt,kubevirt/containerdisks,1,1,0,0,0,0,,,0
sigstore,sigstore/sigstore-a2a,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/compact-columns-plugin,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/service-metrics-release,1,0,0,0,0,0,,,1
nodejs,nodejs/admin,1,1,0,0,0,0,,,0
o3de,o3de/o3de-extras,1,0,1,0,0,0,,,0
cloudfoundry,cloudfoundry/syslog-release,1,0,0,0,0,0,,,1
finos,finos/FDC3,1,1,0,0,0,0,,,0
knative,knative/operator,1,0,0,0,0,0,,,1
etcd-io,etcd-io/auger,1,0,0,0,0,0,,,1
open-telemetry,open-telemetry/opentelemetry-java-contrib,1,1,0,0,0,0,,,0
dapr,dapr/go-sdk,1,1,0,0,0,0,,,0
konveyor,konveyor/kantra,1,1,0,0,0,0,,,0
backstage,backstage/docs-ui,1,0,0,0,0,0,,,1
cedar-policy,cedar-policy/cedar-examples,1,0,0,0,0,0,,,1
project-dalec,project-dalec/dalec-vscode-extension,1,1,0,0,0,0,,,0
kube-logging,kube-logging/custom-runner,1,1,0,0,0,0,,,0
strimzi,strimzi/proposals,1,1,0,0,0,0,,,0
cdk8s-team,cdk8s-team/cdk8s-core-go,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/csb-brokerpak-gcp,1,0,0,0,0,0,,,1
crossplane-contrib,crossplane-contrib/provider-gitlab,1,0,0,0,0,0,,,1
helm,helm/community,1,1,0,0,0,0,,,0
kcp-dev,kcp-dev/krew-index,1,0,0,0,0,0,,,1
longhorn,longhorn/charts,1,0,1,0,0,0,,,0
opentofu,opentofu/terraform-provider-aws,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/allure-plugin,1,0,0,0,1,0,,,0
zephyrproject-rtos,zephyrproject-rtos/hal_nordic,1,0,1,0,0,0,,,0
kubernetes-client,kubernetes-client/python,1,1,0,0,0,0,,,0
finos,finos/legend,1,0,0,0,0,0,,,1
sigstore,sigstore/sigstore-java,1,0,0,0,0,0,,,1
radius-project,radius-project/design-notes,1,1,0,0,0,0,,,0
open-feature,open-feature/open-feature-operator,1,0,0,0,0,0,,,1
kcl-lang,kcl-lang/krm-kcl,1,0,0,0,0,0,,,1
nodejs,nodejs/import-in-the-middle,1,1,0,0,0,0,,,0
cilium,cilium/design-cfps,1,1,0,0,0,0,,,0
onap,onap/aai-resources,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/quay-tag-parameter-plugin,1,0,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/kjob,1,1,0,0,0,0,,,0
riscv,riscv/riscv-worlds,1,1,0,0,0,0,,,0
onap,onap/aai-babel,1,0,0,0,0,0,,,1
pipe-cd,pipe-cd/examples,1,0,0,0,0,0,,,1
inclavare-containers,inclavare-containers/guest-components,1,0,0,0,0,0,,,1
openfga,openfga/language,1,1,0,0,0,0,,,0
kube-logging,kube-logging/telemetry-controller,1,0,0,0,0,0,,,1
sigstore,sigstore/policy-controller,1,0,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/zeitgeist,1,0,0,0,0,0,,,1
opencord,opencord/voltha-openonu-adapter-go,1,0,0,0,0,0,,,1
paralus,paralus/paralus,1,1,0,0,0,0,,,0
nodejs,nodejs/node-addon-examples,1,0,0,0,0,0,,,1
cert-manager,cert-manager/makefile-modules,1,0,0,0,0,0,,,1
sustainable-computing-io,sustainable-computing-io/kepler-operator,1,1,0,0,0,0,,,0
riscv,riscv/riscv-crypto,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/explain-error-plugin,1,0,0,0,0,0,,,1
ceph,ceph/ceph-devstack,1,1,0,0,0,0,,,0
cloudfoundry,cloudfoundry/blobstore_url_signer,1,1,0,0,0,0,,,0
cloudfoundry,cloudfoundry/bbs,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/multiapps,1,1,0,0,0,0,,,0
graphql,graphql/graphql-wg,1,0,1,0,0,0,,,0
open-policy-agent,open-policy-agent/gatekeeper-library,1,0,0,0,1,0,,,0
open-policy-agent,open-policy-agent/gatekeeper,1,0,0,0,1,0,,,0
kubernetes-sigs,kubernetes-sigs/aws-iam-authenticator,1,1,0,0,0,0,,,0
crossplane,crossplane/function-template-python,1,0,0,0,0,0,,,1
ortelius,ortelius/ms-validate-user,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/xshell-plugin,1,0,0,0,0,0,,,1
kubernetes-csi,kubernetes-csi/csi-driver-smb,1,1,0,0,0,0,,,0
layer5io,layer5io/slack,1,0,0,0,0,0,,,1
Project-HAMi,Project-HAMi/HAMi-WebUI,1,0,1,0,0,0,,,0
jenkinsci,jenkinsci/unleash-plugin,1,1,0,0,0,0,,,0
hyperledger-labs,hyperledger-labs/fablo,1,0,0,0,1,0,,,0
kubevirt,kubevirt/kubevirtci,1,1,0,0,0,0,,,0
AcademySoftwareFoundation,AcademySoftwareFoundation/aswf-landscape,1,0,0,0,0,0,,,1
xen-project,xen-project/xen,1,0,0,0,0,0,,,1
ortelius,ortelius/ms-compitem-crud,1,0,0,0,0,0,,,1
cubefs,cubefs/cubefs,1,1,0,0,0,0,,,0
envoyproxy,envoyproxy/go-control-plane,1,0,0,0,0,0,,,1
lf-energy,lf-energy/artwork,1,0,0,0,0,0,,,1
score-spec,score-spec/score-implementation-sample,1,0,0,0,0,0,,,1
fluxcd,fluxcd/source-controller,1,0,0,0,0,0,,,1
kserve,kserve/website,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/emoji-symbols-api-plugin,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/cctray-xml-plugin,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/file-operations-plugin,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/postgresql-fingerprint-storage-plugin,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/volume-mount-options,1,0,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/prow,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/bitwarden-credentials-provider-plugin,1,0,0,0,1,0,,,0
shipwright-io,shipwright-io/cli,1,1,0,0,0,0,,,0
kubestellar,kubestellar/homebrew-tap,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/peass-ci-plugin,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/windows-tools-release,1,0,0,0,0,0,,,1
mavlink,mavlink/MAVSDK-Proto,1,0,1,0,0,0,,,0
riscv,riscv/riscv-debug-spec,1,1,0,0,0,0,,,0
iovisor,iovisor/ubpf,1,0,0,0,0,0,,,1
redhat-chaos,redhat-chaos/prow-scripts,1,0,0,0,0,0,,,1
microcks,microcks/microcks-testcontainers-java-spring-demo,1,0,0,0,0,0,,,1
cncf,cncf/mentoring,1,1,0,0,0,0,,,0
finos,finos/fluxnova-website,1,0,0,0,0,0,,,1
ortelius,ortelius/ortelius-cli,1,0,0,0,0,0,,,1
ortelius,ortelius/ortelius.io,1,0,0,0,0,0,,,1
open-telemetry,open-telemetry/sig-project-infra,1,0,0,0,0,0,,,1
crossplane-contrib,crossplane-contrib/provider-kubernetes,1,1,0,0,0,0,,,0
vscode-kubernetes-tools,vscode-kubernetes-tools/vscode-kubernetes-tools,1,1,0,0,0,0,,,0
prometheus,prometheus/node_exporter,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/checks-api-plugin,1,0,0,0,0,0,,,1
open-cluster-management-io,open-cluster-management-io/clusteradm,1,1,0,0,0,0,,,0
project-dalec,project-dalec/dalec-docker-desktop-extension,1,1,0,0,0,0,,,0
score-spec,score-spec/score-compose,1,1,0,0,0,0,,,0
zephyrproject-rtos,zephyrproject-rtos/hostap,1,1,0,0,0,0,,,0
kagent-dev,kagent-dev/kmcp,1,1,0,0,0,0,,,0
kubearmor,kubearmor/kubearmor-client,1,0,0,0,0,0,,,1
prometheus-community,prometheus-community/windows_exporter,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/docker-plugin,1,1,0,0,0,0,,,0
kubevirt,kubevirt/application-aware-quota,1,1,0,0,0,0,,,0
konveyor,konveyor/tackle2-hub,1,1,0,0,0,0,,,0
cdk8s-team,cdk8s-team/cdk8s-aws-cdk,1,0,0,0,0,0,,,1
cdk8s-team,cdk8s-team/cdk8s-grafana,1,0,0,0,0,0,,,1
flatcar,flatcar/Flatcar,1,1,0,0,0,0,,,0
kumahq,kumahq/go-control-plane,1,0,0,0,0,0,,,1
serverlessworkflow,serverlessworkflow/specification,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/hpe-application-automation-tools-plugin,1,1,0,0,0,0,,,0
operator-framework,operator-framework/josdk-spring-boot-starter,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/kubernetes-operator,1,0,0,0,1,0,,,0
nats-io,nats-io/nats.net,1,1,0,0,0,0,,,0
kubernetes,kubernetes/klog,1,1,0,0,0,0,,,0
kubevirt,kubevirt/kubevirt-tekton-tasks,1,0,0,0,0,0,,,1
sustainable-computing-io,sustainable-computing-io/kepler,1,1,0,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/kwok,1,0,0,0,1,0,,,0
knative-extensions,knative-extensions/knobots,1,0,0,0,0,0,,,1
cdk8s-team,cdk8s-team/cdk8s-image,1,0,0,0,0,0,,,1
open-feature,open-feature/flagd-testbed,1,1,0,0,0,0,,,0
open-feature,open-feature/python-sdk,1,1,0,0,0,0,,,0
cdk8s-team,cdk8s-team/cdk8s-plus-go,1,0,0,0,0,0,,,1
cdk8s-team,cdk8s-team/cdk8s-redis-go,1,0,0,0,0,0,,,1
perses,perses/common,1,0,0,0,0,0,,,1
todogroup,todogroup/presentations,1,0,1,0,0,0,,,0
cilium,cilium/cilium-cli,1,1,0,0,0,0,,,0
kubeflow,kubeflow/internal-acls,1,0,1,0,0,0,,,0
kumahq,kumahq/kuma-website,1,0,0,0,0,0,,,1
open-feature,open-feature/elixir-sdk-contrib,1,0,0,0,0,0,,,1
openfga,openfga/community,1,0,1,0,0,0,,,0
openfga,openfga/rfcs,1,1,0,0,0,0,,,0
inspektor-gadget,inspektor-gadget/charts,1,1,0,0,0,0,,,0
openebs,openebs/linux-utils,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/bitbucket-webhooks-plugin,1,0,0,0,0,0,,,1
cilium,cilium/certgen,1,1,0,0,0,0,,,0
cri-o,cri-o/ocicni,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/agent-maintenance-plugin,1,1,0,0,0,0,,,0
cncf,cncf/automation,1,0,0,0,1,0,,,0
inspektor-gadget,inspektor-gadget/website,1,0,0,0,0,0,,,1
podman-desktop,podman-desktop/extension-kubernetes-contexts,1,1,0,0,0,0,,,0
containerd,containerd/overlaybd,1,0,0,0,0,0,,,1
nodejs,nodejs/TSC,1,1,0,0,0,0,,,0
kubeflow,kubeflow/testing,1,0,1,0,0,0,,,0
volcano-sh,volcano-sh/website,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/platformlabeler-plugin,1,1,0,0,0,0,,,0
fluxcd,fluxcd/source-watcher,1,0,0,0,0,0,,,1
OAI,OAI/tools.openapis.org,1,1,0,0,0,0,,,0
fluxcd,fluxcd/image-automation-controller,1,0,0,0,0,0,,,1
microcks,microcks/community-operators-1,1,0,0,0,0,0,,,1
knative-extensions,knative-extensions/eventing-istio,1,0,0,0,0,0,,,1
screwdriver-cd,screwdriver-cd/screwdriver,1,0,0,0,1,0,,,0
istio,istio/ztunnel,1,0,0,0,1,0,,,0
kmesh-net,kmesh-net/orion,1,0,0,0,0,0,,,1
open-feature,open-feature/spec,1,0,0,0,0,0,,,1
pytorch,pytorch/audio,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/brokerapi,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/dark-theme-plugin,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/plugin-pom,1,0,0,0,0,0,,,1
openkruise,openkruise/rollouts,1,1,0,0,0,0,,,0
prometheus,prometheus/jmx_exporter,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/jcaptcha-plugin,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/cf-volume-services-acceptance-tests,1,0,0,0,0,0,,,1
argoproj,argoproj/argo-schema-generator,1,0,0,0,0,0,,,1
finos,finos/pylegend,1,0,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/metrics-server,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/log-parser-plugin,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/pipeline-lib-oras-plugin,1,0,0,0,0,0,,,1
open-telemetry,open-telemetry/.github,1,0,0,0,0,0,,,1
OAI,OAI/conference,1,0,0,0,0,0,,,1
kube-logging,kube-logging/fluentd-images,1,0,0,0,0,0,,,1
crossplane,crossplane/function-sdk-go,1,0,0,0,0,0,,,1
falcosecurity,falcosecurity/falco-actions,1,1,0,0,0,0,,,0
kairos-io,kairos-io/go-nodepair,1,0,0,0,0,0,,,1
open-telemetry,open-telemetry/opentelemetry-ruby,1,1,0,0,0,0,,,0
cloudfoundry,cloudfoundry/bosh-backup-and-restore,1,0,0,0,0,0,,,1
