project,url,label,activity,comments,prs,commits,issues,authors,sum_activity,sum_comments,sum_prs,sum_commits,sum_issues,sum_authors
ASP.net,asp.net,2016-06,4487,2875,336,777,499,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-07,3100,2011,240,496,353,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-08,2465,1591,166,429,279,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-09,2962,2006,175,447,334,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-10,2737,1763,168,467,339,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-11,2844,1770,228,519,327,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2016-12,2261,1399,199,385,278,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2017-01,3145,1881,261,689,314,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2017-02,2902,1596,290,722,294,126,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2017-03,4963,2657,481,1298,527,130,56049,33742,4308,11901,6098,146
ASP.net,asp.net,2017-04,6440,3356,594,1914,576,146,56049,33742,4308,11901,6098,146
Terraform,terraform.io,2016-01,2681,1642,237,560,242,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-02,2698,1898,202,321,277,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-03,2574,1815,161,225,373,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-04,2451,1634,214,366,237,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-05,2663,1725,223,436,279,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-06,2301,1555,194,325,227,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-07,1908,1247,193,272,196,77,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-08,3218,2143,283,419,373,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-09,2421,1581,216,298,326,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-10,2656,1708,282,383,283,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-11,2513,1702,237,194,380,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2016-12,1911,1300,177,129,305,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2017-01,2517,1559,270,385,303,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2017-02,2800,1607,332,503,358,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2017-03,3670,2196,434,588,452,82,42956,27565,4075,6284,5032,137
Terraform,terraform.io,2017-04,3974,2253,420,880,421,137,42956,27565,4075,6284,5032,137
Elasticsearch,elastic.co/products/elasticsearch,2016-01,6046,3949,651,937,509,92,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-02,5916,3974,549,785,608,108,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-03,5530,3632,577,801,520,108,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-04,6407,4261,727,740,679,108,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-05,5610,3827,582,662,539,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-06,4204,2945,398,492,369,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-07,3934,2694,382,489,369,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-08,5681,3880,616,636,549,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-09,5950,3650,660,1079,561,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-10,6426,3722,728,1270,706,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-11,5734,3409,641,1064,620,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2016-12,5621,3299,634,1145,543,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2017-01,5829,3445,662,1189,533,126,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2017-02,6606,3911,770,1251,674,129,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2017-03,4883,3163,501,688,531,129,92099,58372,9973,14822,8932,129
Elasticsearch,elastic.co/products/elasticsearch,2017-04,7722,4611,895,1594,622,129,92099,58372,9973,14822,8932,129
SaltStack,repo.saltstack.com,2016-01,2477,1779,342,88,268,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-02,2748,1978,393,49,328,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-03,2167,1520,358,24,265,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-04,1978,1374,319,19,266,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-05,3003,2151,433,137,282,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-06,2400,1730,316,31,323,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-07,2110,1542,275,17,276,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-08,2210,1540,373,25,272,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-09,2129,1552,304,24,249,43,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-10,2600,1832,360,168,240,59,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-11,2272,1525,357,147,243,59,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2016-12,1728,1180,273,63,212,59,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2017-01,2054,1416,320,59,259,59,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2017-02,2798,1804,375,360,259,122,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2017-03,2665,1842,406,143,274,122,38114,26773,5493,1611,4237,122
SaltStack,repo.saltstack.com,2017-04,2775,2008,289,257,221,122,38114,26773,5493,1611,4237,122
Node.js,nodejs.org,2016-01,2962,2456,189,122,195,49,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-02,3060,2616,170,90,184,49,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-03,3172,2616,214,141,201,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-04,3096,2552,195,143,206,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-05,2902,2378,182,135,207,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-06,1823,1491,112,49,171,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-07,2378,1995,140,83,160,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-08,2330,1920,156,92,162,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-09,2403,1937,221,79,166,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-10,2936,2338,252,155,191,62,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-11,2440,1975,177,115,173,68,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2016-12,3071,2226,475,200,170,95,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2017-01,2577,2036,247,152,142,95,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2017-02,3097,2408,301,236,152,95,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2017-03,3683,2837,255,398,193,105,47233,38045,3708,2624,2856,111
Node.js,nodejs.org,2017-04,5303,4264,422,434,183,111,47233,38045,3708,2624,2856,111
OpenWrt,openwrt.org,2016-01,520,284,99,114,23,45,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-02,461,268,84,77,32,45,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-03,569,317,96,123,33,47,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-04,438,274,67,78,19,47,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-05,619,358,124,108,29,58,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-06,598,370,93,106,29,58,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-07,524,334,81,92,17,58,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-08,531,334,98,82,17,58,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-09,659,379,124,131,25,58,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-10,676,393,128,121,34,58,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-11,1017,599,209,156,53,75,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2016-12,1012,701,130,134,47,75,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2017-01,1788,1203,222,269,94,98,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2017-02,1068,677,161,187,43,98,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2017-03,840,523,128,145,44,98,11832,7326,1921,2025,560,98
OpenWrt,openwrt.org,2017-04,512,312,77,102,21,98,11832,7326,1921,2025,560,98
Odoo,odoo.com,2016-01,1690,788,293,435,174,71,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-02,1668,781,299,414,174,71,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-03,1547,678,303,441,125,80,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-04,1182,485,220,386,91,80,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-05,1457,638,292,428,99,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-06,1932,1082,281,440,129,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-07,1430,743,233,364,90,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-08,1698,836,285,463,114,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-09,1401,619,187,475,120,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-10,1681,887,253,359,182,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-11,1785,952,293,372,168,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2016-12,1291,662,238,276,115,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2017-01,1572,763,271,410,128,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2017-02,1435,731,266,320,118,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2017-03,1497,669,309,384,135,94,24651,11911,4322,6345,2073,94
Odoo,odoo.com,2017-04,1385,597,299,378,111,94,24651,11911,4322,6345,2073,94
Ruby on Rails,rubyonrails.org,2016-01,2305,1589,326,203,187,69,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-02,2701,1860,377,256,208,82,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-03,1920,1322,287,162,149,82,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-04,1841,1328,252,148,113,82,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-05,2198,1546,249,260,143,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-06,1885,1271,275,203,136,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-07,1829,1275,256,156,142,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-08,1821,1268,219,204,130,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-09,1606,1090,214,177,125,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-10,1569,1079,178,215,97,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-11,1783,1206,182,280,115,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2016-12,1841,1218,228,276,119,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2017-01,1881,1191,230,349,111,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2017-02,1958,1311,283,222,142,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2017-03,2175,1417,243,349,166,85,31552,21442,4043,3817,2250,90
Ruby on Rails,rubyonrails.org,2017-04,2239,1471,244,357,167,90,31552,21442,4043,3817,2250,90
Ionic,ionicframework.com,2016-01,2220,1381,84,355,400,59,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-02,982,110,19,792,61,59,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-03,2559,1351,110,722,376,76,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-04,3072,1669,105,856,442,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-05,1971,1158,62,434,317,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-06,2916,1514,123,845,434,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-07,2434,1459,126,464,385,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-08,2818,1546,136,676,460,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-09,2676,1727,111,387,451,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-10,2901,1697,114,589,501,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-11,3969,2571,152,620,626,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2016-12,3306,2290,118,382,516,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2017-01,2148,1563,67,121,397,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2017-02,1726,1102,78,202,344,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2017-03,1766,1188,43,173,362,89,40364,24442,1576,7799,6547,89
Ionic,ionicframework.com,2017-04,2900,2116,128,181,475,89,40364,24442,1576,7799,6547,89
Magento,magento.com/home,2016-01,2255,1550,62,264,379,58,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-02,2052,1391,81,231,349,58,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-03,1994,1506,57,80,351,58,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-04,2665,1900,114,276,375,84,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-05,2988,2160,91,296,441,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-06,363,73,22,250,18,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-07,3188,2348,71,263,506,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-08,3417,2630,87,232,468,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-09,3271,2544,74,262,391,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-10,2502,2004,68,51,379,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-11,2235,1814,53,32,336,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2016-12,2431,1719,87,271,354,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2017-01,2295,1644,92,244,315,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2017-02,2673,2051,119,212,291,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2017-03,2564,1952,112,221,279,87,39023,28966,1317,3254,5486,87
Magento,magento.com/home,2017-04,2130,1680,127,69,254,87,39023,28966,1317,3254,5486,87
Office Developer,dev.office.com,2016-01,411,208,36,140,27,20,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-02,522,291,35,127,69,20,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-03,1212,393,227,477,115,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-04,594,172,81,294,47,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-05,1454,554,193,626,81,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-06,779,271,178,248,82,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-07,365,142,33,143,47,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-08,1100,367,265,392,76,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-09,486,162,115,181,28,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-10,743,288,135,247,73,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-11,1174,504,156,352,162,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2016-12,514,172,73,192,77,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2017-01,971,480,149,242,100,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2017-02,769,371,124,153,121,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2017-03,1106,536,142,288,140,82,13157,5431,2079,4255,1392,82
Office Developer,dev.office.com,2017-04,957,520,137,153,147,82,13157,5431,2079,4255,1392,82
Joomla,joomla.org,2016-01,2040,1635,120,181,104,38,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-02,1316,1037,69,127,83,38,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-03,2295,1874,136,94,191,38,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-04,3064,2378,171,358,157,68,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-05,2776,1913,218,552,93,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-06,1686,1351,108,129,98,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-07,2753,2163,134,286,170,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-08,3054,2426,147,350,131,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-09,2094,1594,139,272,89,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-10,2148,1663,158,224,103,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-11,2275,1855,111,204,105,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2016-12,2423,1807,191,296,129,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2017-01,2353,1734,163,333,123,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2017-02,2289,1622,156,361,150,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2017-03,2832,1987,198,428,219,82,39981,30566,2520,4662,2233,82
Joomla,joomla.org,2017-04,4583,3527,301,467,288,82,39981,30566,2520,4662,2233,82
AMP,ampproject.org,2016-01,1125,752,126,110,137,20,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-02,2041,1346,197,256,242,37,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-03,1827,1278,185,174,190,44,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-04,1430,1018,151,154,107,48,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-05,1350,899,170,151,130,48,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-06,1786,1150,237,204,195,48,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-07,1823,1209,210,224,180,48,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-08,2297,1512,291,287,207,55,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-09,2308,1523,261,293,231,55,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-10,2379,1530,271,315,263,58,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-11,2290,1513,283,270,224,64,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2016-12,1778,1158,240,207,173,64,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2017-01,1940,1314,206,227,193,64,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2017-02,2346,1624,257,223,242,64,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2017-03,3300,1838,504,619,339,81,31991,20853,3880,3974,3284,81
AMP,ampproject.org,2017-04,1971,1189,291,260,231,81,31991,20853,3880,3974,3284,81
OpenShift,openshift.com,2016-01,1377,784,266,267,60,63,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-02,1650,1020,275,281,74,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-03,1721,1122,269,281,49,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-04,1282,883,179,163,57,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-05,1589,1033,247,256,53,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-06,792,571,96,79,46,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-07,1502,1019,217,213,53,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-08,1734,1143,272,266,53,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-09,1526,914,285,277,50,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-10,1405,871,254,226,54,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-11,902,532,144,170,56,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2016-12,639,406,111,108,14,72,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2017-01,2223,1335,406,401,81,80,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2017-02,1136,836,184,61,55,80,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2017-03,2176,1515,380,220,61,80,26854,17899,4192,3650,1113,80
OpenShift,openshift.com,2017-04,5200,3915,607,381,297,80,26854,17899,4192,3650,1113,80
CARTO,carto.com,2016-01,1412,639,125,558,90,28,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-02,2209,862,238,867,242,46,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-03,1774,719,152,765,138,46,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-04,1948,746,196,871,135,46,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-05,2857,1043,238,1361,215,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-06,3364,1321,299,1297,447,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-07,3070,1250,271,1184,365,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-08,1996,963,162,632,239,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-09,2004,918,156,735,195,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-10,2052,786,172,792,302,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-11,1677,695,135,591,256,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2016-12,1321,526,87,550,158,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2017-01,1676,894,100,521,161,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2017-02,1522,757,87,533,145,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2017-03,1440,566,76,677,121,76,31708,13392,2571,12439,3306,76
CARTO,carto.com,2017-04,1386,707,77,505,97,76,31708,13392,2571,12439,3306,76
SS13,tgstation13.org,2016-01,4029,3112,478,145,294,41,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-02,5031,4068,400,346,217,56,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-03,4897,4023,396,310,168,62,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-04,4350,3522,348,319,161,62,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-05,4959,4238,322,203,196,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-06,4012,3343,344,132,193,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-07,3260,2632,391,82,155,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-08,3818,3179,395,104,140,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-09,3579,2925,339,162,153,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-10,3440,2769,384,138,149,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-11,3711,3101,362,103,145,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2016-12,4463,3707,443,118,195,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2017-01,3975,3204,379,165,227,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2017-02,5429,4656,389,172,212,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2017-03,4870,3935,361,310,264,75,70144,57134,6435,3328,3247,75
SS13,tgstation13.org,2017-04,6321,4720,704,519,378,75,70144,57134,6435,3328,3247,75
Mapbox,mapbox.com,2016-01,2000,1138,150,486,226,44,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-02,2319,1251,148,619,301,44,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-03,1753,1005,117,384,247,44,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-04,1783,932,142,499,210,44,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-05,1812,989,137,496,190,57,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-06,3056,1627,239,916,274,57,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-07,2033,1016,151,643,223,57,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-08,2660,1383,189,814,274,57,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-09,2283,1180,159,701,243,57,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-10,2730,1412,228,817,273,61,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-11,2756,1266,247,952,291,61,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2016-12,2010,952,190,645,223,61,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2017-01,2306,1140,187,700,279,61,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2017-02,2552,1258,230,806,258,61,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2017-03,2416,1199,218,727,272,61,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2017-04,2540,1155,246,875,264,74,37009,18903,2978,11080,4048,74
NativeScript,nativescript.org,2016-01,885,604,51,120,110,14,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-02,1104,707,71,187,139,20,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-03,1664,949,143,407,165,55,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-04,1199,622,95,364,118,55,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-05,1473,780,149,377,167,62,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-06,2364,1390,205,593,176,66,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-07,1483,883,124,324,152,66,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-08,1031,695,57,153,126,66,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-09,1326,880,85,193,168,66,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-10,991,660,77,150,104,66,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-11,1745,1003,147,356,239,69,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-12,1442,842,133,297,170,69,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2017-01,1148,574,133,325,116,69,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2017-02,1489,954,110,232,193,69,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2017-03,1482,824,138,351,169,69,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2017-04,1257,775,92,233,157,69,22083,13142,1810,4662,2469,69
InfluxData,influxdata.com,2016-01,1728,1124,123,309,172,37,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-02,2266,1403,175,442,246,57,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-03,2172,1388,128,463,193,57,30995,17593,2521,7443,3438,68
